,PRECTOT,QV2M,PS,TS,KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_SW_DWN
21720,0.01,0.010734,98.09,28.52,0.62,5.61,9.25
21721,0.05,0.010715,98.03,27.95,0.62,5.61,9.25
21722,0.12,0.011279,98.27,29.1,0.59,5.14,9.43
21723,0.19,0.011346,98.22,28.54,0.59,5.14,9.43
21724,0.01,0.010616,98.42,28.93,0.65,5.64,8.84
21725,0.03,0.010701,98.36,28.32,0.65,5.64,8.84
21726,0.0,0.009129,98.6,27.88,0.66,5.69,8.56
21727,0.0,0.009429,98.54,27.48,0.66,5.69,8.56
21728,0.0,0.008998,98.71,27.68,0.63,5.63,8.68
21729,0.0,0.009275,98.64,27.31,0.63,5.63,8.68
21730,0.0,0.008317,98.75,27.75,0.63,5.61,8.45
21731,0.0,0.008487999999999999,98.69,27.23,0.63,5.61,8.45
21732,0.0,0.007536,98.67,27.49,0.66,5.64,8.18
21733,0.0,0.008232,98.61,27.2,0.66,5.64,8.18
21734,0.0,0.007645999999999998,98.42,27.76,0.64,5.57,8.39
21735,0.0,0.007964,98.36,27.38,0.64,5.57,8.39
21736,0.0,0.007759,98.48,28.87,0.64,5.41,8.86
21737,0.0,0.008036,98.43,28.25,0.64,5.41,8.86
21738,0.0,0.008303,98.5,29.26,0.62,5.34,8.97
21739,0.0,0.008847,98.46,28.7,0.62,5.34,8.97
21740,0.0,0.009258,98.46,28.61,0.64,5.33,8.77
21741,0.0,0.00949,98.41,27.97,0.64,5.33,8.77
21742,0.0,0.00969,98.49,28.59,0.64,5.26,8.92
21743,0.0,0.010012,98.43,28.2,0.64,5.26,8.92
21744,0.0,0.009086,98.37,28.43,0.63,5.25,8.82
21745,0.0,0.009563,98.31,28.09,0.63,5.25,8.82
21746,0.0,0.008014,98.04,28.7,0.64,5.24,8.74
21747,0.0,0.008528,97.98,28.19,0.64,5.24,8.74
21748,0.0,0.0076900000000000015,98.04,28.6,0.64,5.22,8.71
21749,0.0,0.008152,97.98,27.87,0.64,5.22,8.71
21750,0.0,0.008518000000000001,98.37,29.1,0.63,5.1,8.94
21751,0.0,0.009036,98.31,28.61,0.63,5.1,8.94
21752,0.0,0.008617,98.58,28.64,0.62,4.98,9.12
21753,0.0,0.009902,98.52,28.71,0.62,4.98,9.12
21754,0.35,0.010312,98.65,29.31,0.61,4.83,9.47
21755,1.14,0.01101,98.6,28.75,0.61,4.83,9.47
21756,0.52,0.009859,98.84,28.28,0.6,4.7,9.82
21757,1.25,0.010313,98.8,27.66,0.6,4.7,9.82
21758,0.24,0.010092,98.92,28.07,0.6,4.82,9.29
21759,0.25,0.010314,98.88,27.33,0.6,4.82,9.29
21760,0.0,0.008962999999999999,98.91,28.08,0.6,4.83,9.31
21761,0.0,0.009159,98.86,27.41,0.6,4.83,9.31
21762,0.0,0.009019,98.81,28.31,0.59,4.73,9.13
21763,0.02,0.00932,98.76,27.36,0.59,4.73,9.13
21764,0.0,0.008978,98.84,28.41,0.61,4.73,8.98
21765,0.0,0.009086,98.8,27.68,0.61,4.73,8.98
21766,0.0,0.0085,98.78,28.88,0.6,4.62,9.19
21767,0.0,0.008628,98.73,28.15,0.6,4.62,9.19
21768,0.0,0.008669,98.56,28.72,0.61,4.63,9.19
21769,0.0,0.008752,98.51,28.06,0.61,4.63,9.19
21770,0.54,0.008311,98.66,26.66,0.61,4.54,8.8
21771,0.23,0.00825,98.61,25.79,0.61,4.54,8.8
21772,0.12,0.005982,98.75,24.65,0.63,4.84,7.79
21773,0.04,0.005897,98.69,23.75,0.63,4.84,7.79
21774,0.0,0.004987,98.73,23.94,0.64,4.79,7.71
21775,0.0,0.005296,98.67,23.35,0.64,4.79,7.71
21776,0.0,0.005675,98.66,25.21,0.61,4.6,8.22
21777,0.0,0.005843,98.61,24.62,0.61,4.6,8.22
21778,0.0,0.005947999999999999,98.83,25.25,0.62,4.53,8.46
21779,0.0,0.006095000000000001,98.79,24.75,0.62,4.53,8.46
21780,0.04,0.006611,98.96,24.97,0.61,4.4,8.62
21781,0.19,0.006726,98.93,24.54,0.61,4.4,8.62
21782,0.48,0.007123,98.97,24.83,0.6,4.4,8.45
21783,0.99,0.007365999999999998,98.93,23.85,0.6,4.4,8.45
21784,9.84,0.008839,99.05,20.38,0.38,2.78,8.84
21785,4.32,0.008546,99.02,19.24,0.38,2.78,8.84
21786,0.21,0.008787,99.2,21.94,0.58,4.28,8.29
21787,0.0,0.008309,99.13,21.82,0.58,4.28,8.29
21788,0.43,0.007497,99.21,22.12,0.6,4.3,8.21
21789,0.64,0.007367,99.15,21.86,0.6,4.3,8.21
21790,0.0,0.006891,99.14,22.48,0.57,4.12,8.3
21791,0.0,0.0066,99.09,22.4,0.57,4.12,8.3
21792,0.0,0.007122,99.17,22.61,0.6,4.23,8.48
21793,0.0,0.006795999999999999,99.12,22.47,0.6,4.23,8.48
21794,0.0,0.007631999999999998,99.12,23.35,0.59,4.15,8.35
21795,0.0,0.007423000000000002,99.08,23.08,0.59,4.15,8.35
21796,0.0,0.008072,98.99,23.92,0.55,3.82,8.63
21797,0.0,0.007877,98.95,23.31,0.55,3.82,8.63
21798,0.0,0.008163,98.79,23.97,0.58,3.99,8.78
21799,0.0,0.007852,98.74,23.4,0.58,3.99,8.78
21800,0.73,0.008126999999999999,98.74,24.15,0.33,2.28,9.42
21801,1.15,0.008009,98.71,23.65,0.33,2.28,9.42
21802,0.03,0.007565,98.79,23.85,0.59,4.02,8.61
21803,0.0,0.0071049999999999985,98.75,22.8,0.59,4.02,8.61
21804,0.01,0.006951000000000001,98.98,22.63,0.57,3.87,8.45
21805,0.0,0.006489,98.94,21.97,0.57,3.87,8.45
21806,0.08,0.007396,99.12,22.49,0.53,3.59,9.05
21807,0.15,0.007259999999999998,99.08,22.04,0.53,3.59,9.05
21808,0.03,0.007776999999999998,99.01,23.61,0.55,3.72,8.85
21809,0.01,0.007578,98.97,23.4,0.55,3.72,8.85
21810,0.0,0.008076999999999999,98.87,24.39,0.56,3.76,8.65
21811,0.0,0.007882,98.83,23.5,0.56,3.76,8.65
21812,0.0,0.006409000000000001,98.94,22.87,0.59,3.92,8.12
21813,0.0,0.006204,98.88,22.39,0.59,3.92,8.12
21814,0.0,0.006384,99.04,22.21,0.58,3.84,8.22
21815,0.0,0.006468000000000001,98.98,21.85,0.58,3.84,8.22
21816,0.0,0.006801000000000001,99.0,22.78,0.55,3.61,8.97
21817,0.0,0.006871,98.93,22.56,0.55,3.61,8.97
21818,0.0,0.008005,98.76,22.9,0.56,3.67,8.45
21819,0.0,0.008376,98.69,22.92,0.56,3.67,8.45
21820,0.0,0.007244,98.72,23.5,0.57,3.72,8.38
21821,0.0,0.006706,98.66,23.29,0.57,3.72,8.38
21822,0.02,0.006442,98.78,22.1,0.57,3.66,7.95
21823,0.03,0.006189,98.73,21.69,0.57,3.66,7.95
21824,0.0,0.003348,98.85,19.6,0.61,3.94,6.9
21825,0.0,0.0033979999999999995,98.78,19.27,0.61,3.94,6.9
21826,0.0,0.0035020000000000003,99.11,18.83,0.6,3.82,7.08
21827,0.0,0.003583,99.05,18.57,0.6,3.82,7.08
21828,0.0,0.003476,99.27,18.64,0.6,3.79,7.19
21829,0.0,0.003582,99.21,18.36,0.6,3.79,7.19
21830,0.0,0.003624,99.13,18.56,0.6,3.75,7.31
21831,0.0,0.003859000000000001,99.08,18.59,0.6,3.75,7.31
21832,0.0,0.004441,99.03,19.21,0.58,3.64,7.36
21833,0.0,0.004642,98.97,19.18,0.58,3.64,7.36
21834,0.0,0.004264,98.98,19.0,0.59,3.65,7.49
21835,0.0,0.004172,98.93,18.71,0.59,3.65,7.49
21836,0.0,0.003804,99.07,18.55,0.58,3.62,7.42
21837,0.0,0.003841,99.02,18.42,0.58,3.62,7.42
21838,0.0,0.003892,99.09,18.9,0.58,3.56,7.73
21839,0.0,0.004044,99.03,18.76,0.58,3.56,7.73
21840,0.0,0.004451,98.98,20.46,0.54,3.32,7.85
21841,0.0,0.0041140000000000005,98.92,20.08,0.54,3.32,7.85
21842,0.06,0.005351,98.85,20.24,0.46,2.8,8.45
21843,0.19,0.005179,98.79,20.09,0.46,2.8,8.45
21844,0.04,0.005957,98.61,19.85,0.45,2.72,8.43
21845,0.13,0.006954000000000001,98.57,20.34,0.45,2.72,8.43
21846,0.01,0.007204,98.96,20.14,0.52,3.13,8.16
21847,0.05,0.007131,98.92,20.21,0.52,3.13,8.16
21848,0.0,0.00506,99.27,19.04,0.55,3.31,8.43
21849,0.0,0.005207,99.23,18.83,0.55,3.31,8.43
21850,0.0,0.005183,99.23,19.77,0.55,3.32,8.04
21851,0.0,0.005255,99.18,19.53,0.55,3.32,8.04
21852,0.8,0.005718,99.02,20.2,0.49,2.94,8.57
21853,0.15,0.005665,98.97,19.98,0.49,2.94,8.57
21854,1.32,0.005456,99.1,18.07,0.52,3.11,7.97
21855,0.68,0.005268,99.05,18.02,0.52,3.11,7.97
21856,0.0,0.005253,99.14,17.93,0.59,3.49,7.76
21857,0.0,0.005148,99.07,18.09,0.59,3.49,7.76
21858,0.0,0.004417,98.99,17.46,0.6,3.55,7.15
21859,0.0,0.004214,98.92,17.3,0.6,3.55,7.15
21860,0.0,0.00366,99.06,17.14,0.6,3.55,7.06
21861,0.0,0.003508,99.01,16.94,0.6,3.55,7.06
21862,0.0,0.003332,99.1,16.68,0.59,3.46,7.61
21863,0.0,0.003159,99.05,16.31,0.59,3.46,7.61
21864,0.0,0.003885,99.18,17.48,0.48,2.83,8.0
21865,0.0,0.003594,99.13,17.24,0.48,2.83,8.0
21866,0.0,0.003886,99.05,18.01,0.58,3.41,8.09
21867,0.0,0.003684,99.0,17.56,0.58,3.41,8.09
21868,0.0,0.004036,99.03,17.43,0.29,1.71,8.41
21869,0.0,0.003914,99.0,16.95,0.29,1.71,8.41
21870,0.0,0.0044,98.76,18.12,0.56,3.23,8.3
21871,0.0,0.004231,98.71,18.14,0.56,3.23,8.3
21872,0.01,0.004777,98.59,17.39,0.52,3.01,7.97
21873,0.18,0.004773,98.53,17.54,0.52,3.01,7.97
21874,0.0,0.003195,98.85,14.59,0.47,2.71,7.67
21875,0.0,0.003532,98.78,14.94,0.47,2.71,7.67
21876,0.0,0.002529,99.04,13.39,0.6,3.44,6.65
21877,0.0,0.002591,98.98,13.66,0.6,3.44,6.65
21878,0.0,0.002379,99.17,12.66,0.61,3.51,6.31
21879,0.0,0.002408,99.11,12.88,0.61,3.51,6.31
21880,0.0,0.001914,99.09,12.43,0.61,3.5,6.32
21881,0.0,0.001943,99.01,12.41,0.61,3.5,6.32
21882,0.0,0.001838,99.04,13.06,0.61,3.5,6.33
21883,0.0,0.00181,98.98,12.88,0.61,3.5,6.33
21884,0.0,0.002049,99.07,12.51,0.59,3.39,7.23
21885,0.0,0.001896,99.02,12.44,0.59,3.39,7.23
21886,0.0,0.002017,99.29,12.05,0.61,3.49,6.33
21887,0.0,0.0020350000000000004,99.22,12.17,0.61,3.49,6.33
21888,0.0,0.001936,99.35,11.77,0.61,3.51,6.24
21889,0.0,0.001933,99.28,11.74,0.61,3.51,6.24
21890,0.0,0.001961,99.32,11.27,0.59,3.36,6.45
21891,0.0,0.0020280000000000003,99.26,11.47,0.59,3.36,6.45
21892,0.0,0.002256,99.33,11.2,0.59,3.4,6.49
21893,0.0,0.002372,99.28,11.28,0.59,3.4,6.49
21894,0.0,0.002696,99.51,11.03,0.58,3.34,7.0
21895,0.0,0.002754,99.46,11.15,0.58,3.34,7.0
21896,0.0,0.002444,99.5,11.53,0.57,3.24,6.85
21897,0.0,0.002356,99.44,11.68,0.57,3.24,6.85
21898,0.0,0.002411,99.57,11.68,0.59,3.4,6.38
21899,0.0,0.00245,99.51,11.88,0.59,3.4,6.38
21900,0.0,0.0017420000000000005,99.64,10.85,0.6,3.47,6.3
21901,0.0,0.001685,99.57,10.73,0.6,3.47,6.3
21902,0.0,0.001532,99.49,13.44,0.59,3.36,7.06
21903,0.0,0.001469,99.41,13.76,0.59,3.36,7.06
21904,0.0,0.002054,99.51,15.85,0.54,3.09,7.71
21905,0.0,0.002144,99.44,15.64,0.54,3.09,7.71
21906,0.0,0.0035700000000000007,99.54,17.49,0.55,3.18,7.85
21907,0.0,0.003872,99.47,17.38,0.55,3.18,7.85
21908,0.0,0.003458,99.31,17.57,0.58,3.37,7.4
21909,0.0,0.003611,99.24,17.06,0.58,3.37,7.4
21910,0.0,0.002739,99.22,16.3,0.59,3.39,7.19
21911,0.0,0.002779,99.17,15.74,0.59,3.39,7.19
21912,0.0,0.002813,99.47,15.63,0.59,3.41,7.29
21913,0.0,0.00285,99.42,15.03,0.59,3.41,7.29
21914,0.0,0.002581,99.56,15.47,0.57,3.29,7.1
21915,0.0,0.0025,99.51,14.59,0.57,3.29,7.1
21916,0.0,0.002449,99.57,13.82,0.59,3.43,6.9
21917,0.0,0.00218,99.52,13.59,0.59,3.43,6.9
21918,0.0,0.002143,99.33,14.67,0.6,3.5,6.94
21919,0.0,0.002136,99.26,14.45,0.6,3.5,6.94
21920,0.0,0.003127,99.37,15.72,0.55,3.23,8.26
21921,0.0,0.003146,99.32,15.22,0.55,3.23,8.26
21922,0.0,0.003774,99.19,17.92,0.58,3.4,8.12
21923,0.0,0.003737,99.15,17.46,0.58,3.4,8.12
21924,0.0,0.004325,99.13,17.43,0.47,2.76,8.24
21925,0.0,0.004353,99.1,17.19,0.47,2.76,8.24
21926,0.0,0.004571,99.29,18.53,0.54,3.2,8.35
21927,0.0,0.004591,99.25,18.09,0.54,3.2,8.35
21928,0.0,0.004995,99.24,18.55,0.53,3.14,7.97
21929,0.0,0.004746,99.19,17.76,0.53,3.14,7.97
21930,0.0,0.003687,99.06,15.28,0.61,3.62,6.83
21931,0.0,0.003716,98.98,15.12,0.61,3.62,6.83
21932,0.0,0.003929,99.19,15.26,0.6,3.61,6.99
21933,0.0,0.003818,99.13,14.79,0.6,3.61,6.99
21934,0.0,0.003794,99.22,15.26,0.6,3.6,7.18
21935,0.0,0.00389,99.17,14.75,0.6,3.6,7.18
21936,0.0,0.0035,98.99,15.35,0.6,3.61,7.26
21937,0.0,0.003544,98.95,15.29,0.6,3.61,7.26
21938,0.0,0.004104,98.93,15.92,0.52,3.12,7.85
21939,0.01,0.003947,98.89,15.4,0.52,3.12,7.85
21940,0.0,0.003699,99.08,14.24,0.34,2.08,8.09
21941,0.0,0.003712,99.03,13.87,0.34,2.08,8.09
21942,0.0,0.00389,99.07,13.4,0.33,1.99,8.16
21943,0.0,0.003845,99.01,13.25,0.33,1.99,8.16
21944,0.0,0.003664,98.91,12.68,0.45,2.76,7.76
21945,0.0,0.0038,98.83,12.83,0.45,2.76,7.76
21946,0.0,0.002972,99.02,12.12,0.57,3.53,7.48
21947,0.0,0.0031,98.96,12.45,0.57,3.53,7.48
21948,0.0,0.002564,98.94,12.47,0.57,3.54,7.4
21949,0.0,0.0026920000000000004,98.9,12.28,0.57,3.54,7.4
21950,0.1,0.002791,98.96,11.55,0.4,2.5,8.11
21951,0.01,0.002537,98.89,11.97,0.4,2.5,8.11
21952,0.02,0.003111,99.23,11.05,0.31,1.94,7.73
21953,0.0,0.002954,99.16,11.22,0.31,1.94,7.73
21954,0.0,0.002189,99.38,11.23,0.57,3.59,7.31
21955,0.0,0.002144,99.31,11.21,0.57,3.59,7.31
21956,0.0,0.001868,99.34,11.34,0.54,3.45,7.23
21957,0.0,0.001826,99.28,10.9,0.54,3.45,7.23
21958,0.0,0.001931,99.4,11.97,0.61,3.87,7.01
21959,0.0,0.001884,99.36,11.61,0.61,3.87,7.01
21960,0.0,0.00192,99.32,11.93,0.51,3.24,7.85
21961,0.0,0.001885,99.27,11.35,0.51,3.24,7.85
21962,0.0,0.001639,99.17,11.38,0.53,3.39,7.84
21963,0.0,0.0015810000000000002,99.13,10.63,0.53,3.39,7.84
21964,0.0,0.001663,99.03,13.45,0.5766644961745083,3.53,8.04
21965,0.0,0.001613,98.99,13.09,0.5766644961745083,3.53,8.04
21966,0.0,0.002222,98.95,14.53,0.61,3.98,7.83
21967,0.0,0.002159,98.91,14.26,0.61,3.98,7.83
21968,0.0,0.002964,99.01,15.92,0.62,4.05,7.36
21969,0.0,0.002985,98.95,15.61,0.62,4.05,7.36
21970,0.0,0.003696,99.11,17.66,0.56,3.67,8.35
21971,0.01,0.003741,99.07,17.23,0.56,3.67,8.35
21972,0.06,0.005542,99.01,19.26,0.59,3.9,8.26
21973,0.09,0.005305,98.97,18.92,0.59,3.9,8.26
21974,0.0,0.004925,99.04,18.85,0.34,2.3,8.14
21975,0.0,0.004635,99.0,17.98,0.34,2.3,8.14
21976,0.0,0.002227,99.21,15.93,0.65,4.35,6.71
21977,0.0,0.002309,99.16,15.09,0.65,4.35,6.71
21978,0.0,0.002032,99.26,14.0,0.65,4.41,6.32
21979,0.0,0.002206,99.21,13.4,0.65,4.41,6.32
21980,0.0,0.002321,99.25,13.87,0.65,4.41,6.34
21981,0.0,0.002455,99.18,13.83,0.65,4.41,6.34
21982,0.0,0.00216,99.2,14.39,0.66,4.52,6.44
21983,0.0,0.002294,99.13,14.32,0.66,4.52,6.44
21984,0.0,0.002019,99.06,14.75,0.65,4.49,6.66
21985,0.0,0.002144,99.0,14.76,0.65,4.49,6.66
21986,0.0,0.002216,98.74,16.09,0.64,4.48,7.15
21987,0.0,0.002188,98.7,15.88,0.64,4.48,7.15
21988,0.18,0.002903,98.87,16.15,0.49,3.44,8.07
21989,1.14,0.003404,98.85,15.76,0.49,3.44,8.07
21990,0.08,0.00527,99.16,16.02,0.63,4.44,7.2
21991,0.07,0.005539,99.11,15.76,0.63,4.44,7.2
21992,0.0,0.004551,98.97,16.41,0.64,4.54,7.1
21993,0.0,0.004815,98.91,16.37,0.64,4.54,7.1
21994,0.0,0.003595,98.72,16.63,0.62,4.45,7.13
21995,0.0,0.003526,98.67,16.26,0.62,4.45,7.13
21996,0.0,0.002693,98.57,16.74,0.64,4.59,7.07
21997,0.0,0.002652,98.52,16.22,0.64,4.59,7.07
21998,0.0,0.001546,98.72,16.54,0.64,4.65,7.25
21999,0.0,0.001537,98.69,15.83,0.64,4.65,7.25
22000,0.0,0.002414,98.87,17.39,0.56,4.06,7.6
22001,0.0,0.00244,98.85,16.86,0.56,4.06,7.6
22002,0.02,0.002738,99.14,16.7,0.66,4.84,6.87
22003,0.15,0.002957,99.1,16.21,0.66,4.84,6.87
22004,0.0,0.002413,99.3,15.82,0.53,3.89,7.28
22005,0.0,0.002422,99.26,15.05,0.53,3.89,7.28
22006,0.0,0.002383,99.41,17.41,0.65,4.81,7.34
22007,0.0,0.002336,99.37,16.27,0.65,4.81,7.34
22008,0.28,0.003421,99.39,19.57,0.6,4.49,8.23
22009,0.16,0.003168,99.34,19.07,0.6,4.49,8.23
22010,0.07,0.00492,99.15,22.13,0.15,1.12,9.52
22011,0.26,0.004947,99.11,21.75,0.15,1.12,9.52
22012,0.02,0.005679,99.0,22.66,0.42,3.19,9.4
22013,0.02,0.005753,98.96,21.76,0.42,3.19,9.4
22014,1.52,0.007169,98.96,22.29,0.58,4.46,8.89
22015,1.88,0.007312999999999998,98.91,22.39,0.58,4.46,8.89
22016,0.0,0.005162,98.97,20.82,0.67,5.14,7.21
22017,0.0,0.005063000000000001,98.9,20.54,0.67,5.14,7.21
22018,0.0,0.002513,98.93,20.11,0.68,5.33,6.67
22019,0.0,0.002682,98.85,19.76,0.68,5.33,6.67
22020,0.0,0.002008,98.79,19.81,0.69,5.39,6.62
22021,0.0,0.002115,98.72,19.43,0.69,5.39,6.62
22022,0.0,0.002146,98.74,20.84,0.68,5.34,6.94
22023,0.0,0.00218,98.69,20.58,0.68,5.34,6.94
22024,0.0,0.002248,99.0,20.48,0.67,5.33,7.07
22025,0.0,0.00229,98.96,20.13,0.67,5.33,7.07
22026,0.0,0.0023420000000000003,99.27,20.61,0.66,5.32,7.3
22027,0.0,0.002409,99.23,20.58,0.66,5.32,7.3
22028,0.0,0.002464,99.3,20.37,0.66,5.36,7.34
22029,0.0,0.002379,99.26,20.17,0.66,5.36,7.34
22030,0.0,0.002666,99.35,20.75,0.65,5.31,7.82
22031,0.0,0.002559,99.31,20.37,0.65,5.31,7.82
22032,0.0,0.00274,99.32,21.52,0.63,5.18,7.96
22033,0.0,0.002674,99.28,21.19,0.63,5.18,7.96
22034,0.0,0.002866,99.04,22.47,0.63,5.22,8.01
22035,0.0,0.002785,98.99,21.87,0.63,5.22,8.01
22036,0.0,0.003562,98.99,24.54,0.63,5.2,8.25
22037,0.0,0.003393,98.95,24.11,0.63,5.2,8.25
22038,0.0,0.004334,98.99,25.36,0.63,5.26,8.46
22039,0.0,0.004115,98.94,24.7,0.63,5.26,8.46
22040,0.0,0.004543,98.75,26.16,0.63,5.32,8.35
22041,0.0,0.004618,98.69,25.48,0.63,5.32,8.35
22042,4.02,0.005218,98.69,25.43,0.49,4.12,8.98
22043,2.78,0.005254,98.65,25.17,0.49,4.12,8.98
22044,0.08,0.006634999999999999,98.75,24.82,0.52,4.4,8.88
22045,0.19,0.006418999999999999,98.72,24.83,0.52,4.4,8.88
22046,0.08,0.0065980000000000006,98.77,24.37,0.63,5.39,8.46
22047,0.24,0.006659,98.74,24.06,0.63,5.39,8.46
22048,0.0,0.006029,98.68,24.45,0.62,5.33,8.36
22049,0.0,0.005924,98.63,24.03,0.62,5.33,8.36
22050,0.0,0.005425999999999999,98.72,23.53,0.64,5.54,7.99
22051,0.0,0.005474000000000001,98.66,23.2,0.64,5.54,7.99
22052,0.0,0.006465,98.8,25.99,0.61,5.36,8.57
22053,0.0,0.006495999999999999,98.75,25.55,0.61,5.36,8.57
22054,2.87,0.007763,98.73,26.43,0.48,4.24,9.47
22055,4.06,0.007935,98.67,26.49,0.48,4.24,9.47
22056,8.08,0.00957,98.45,25.93,0.58,5.11,9.31
22057,11.62,0.009673,98.43,25.43,0.58,5.11,9.31
22058,0.24,0.008178,98.52,24.14,0.63,5.59,8.52
22059,0.49,0.00855,98.49,23.54,0.63,5.59,8.52
22060,0.54,0.006834999999999999,98.85,23.65,0.55,4.97,8.34
22061,0.77,0.00686,98.81,23.48,0.55,4.97,8.34
22062,0.0,0.005376,98.99,21.65,0.63,5.68,7.81
22063,0.01,0.00562,98.94,21.07,0.63,5.68,7.81
22064,0.0,0.004752,98.78,21.91,0.64,5.77,7.62
22065,0.0,0.00496,98.72,21.36,0.64,5.77,7.62
22066,0.46,0.005785,98.56,24.65,0.51,4.65,9.38
22067,0.63,0.006437999999999999,98.52,23.93,0.51,4.65,9.38
22068,0.34,0.007116,98.44,26.5,0.59,5.36,9.24
22069,0.2,0.007238,98.42,25.74,0.59,5.36,9.24
22070,1.27,0.007414,98.4,27.39,0.57,5.23,9.06
22071,1.45,0.007261,98.37,26.34,0.57,5.23,9.06
22072,0.82,0.007079,98.48,27.17,0.64,5.9,8.61
22073,0.64,0.00715,98.45,26.21,0.64,5.9,8.61
22074,0.0,0.004626,98.64,25.27,0.67,6.21,7.84
22075,0.0,0.004789,98.59,24.28,0.67,6.21,7.84
22076,0.0,0.003244,98.45,23.84,0.69,6.46,6.96
22077,0.0,0.0032670000000000004,98.36,23.1,0.69,6.46,6.96
22078,0.0,0.003183,98.49,25.04,0.68,6.4,7.34
22079,0.0,0.0035380000000000008,98.42,24.26,0.68,6.4,7.34
22080,0.0,0.003737,98.78,26.53,0.65,6.17,8.31
22081,0.0,0.004306,98.73,25.91,0.65,6.17,8.31
22082,0.0,0.004152,98.81,26.81,0.64,6.06,8.71
22083,0.0,0.004659,98.77,26.31,0.64,6.06,8.71
22084,0.0,0.006625,98.85,25.97,0.39,3.72,9.37
22085,0.0,0.007108,98.8,25.3,0.39,3.72,9.37
22086,0.0,0.004686,98.79,26.62,0.65,6.19,8.54
22087,0.0,0.004946,98.74,26.1,0.65,6.19,8.54
22088,0.0,0.003812,98.79,26.12,0.67,6.45,7.85
22089,0.0,0.004193,98.73,25.71,0.67,6.45,7.85
22090,0.0,0.004087,98.67,27.34,0.64,6.23,8.44
22091,0.0,0.004393,98.6,27.06,0.64,6.23,8.44
22092,0.0,0.004671,98.66,29.53,0.61,5.91,8.73
22093,0.0,0.00487,98.61,28.95,0.61,5.91,8.73
22094,0.0,0.004103,98.44,30.88,0.65,6.35,8.8
22095,0.0,0.004187,98.4,30.15,0.65,6.35,8.8
22096,0.0,0.004637,98.16,31.11,0.63,6.16,9.26
22097,0.0,0.005242,98.09,30.87,0.63,6.16,9.26
22098,0.0,0.006437000000000001,98.3,33.36,0.6,5.93,9.6
22099,0.0,0.006705,98.25,32.9,0.6,5.93,9.6
22100,0.0,0.007552,98.31,35.76,0.58,5.74,10.05
22101,0.0,0.007735,98.27,34.6,0.58,5.74,10.05
22102,0.0,0.006019,98.24,32.4,0.56,5.52,9.46
22103,0.0,0.005976,98.19,32.21,0.56,5.52,9.46
22104,0.0,0.007525,98.21,32.59,0.5,4.96,9.48
22105,0.0,0.007421,98.17,31.67,0.5,4.96,9.48
22106,0.02,0.006435,98.22,32.52,0.59,5.89,9.57
22107,0.07,0.006802,98.19,31.28,0.59,5.89,9.57
22108,0.05,0.006662,98.24,31.94,0.63,6.35,8.86
22109,0.03,0.00658,98.19,31.57,0.63,6.35,8.86
22110,0.0,0.003791,98.41,30.89,0.65,6.57,8.26
22111,0.06,0.004111,98.37,30.44,0.65,6.57,8.26
22112,0.0,0.00435,98.39,32.19,0.64,6.5,8.87
22113,0.0,0.004654,98.36,31.61,0.64,6.5,8.87
22114,0.0,0.00576,98.4,31.32,0.47,4.73,9.45
22115,0.0,0.005872,98.36,30.94,0.47,4.73,9.45
22116,0.0,0.005907,98.38,31.11,0.64,6.55,8.69
22117,0.0,0.006016,98.33,30.73,0.64,6.55,8.69
22118,0.0,0.005861,98.23,30.29,0.66,6.73,8.24
22119,0.0,0.005865,98.15,30.21,0.66,6.73,8.24
22120,0.0,0.004965,97.93,31.52,0.66,6.73,8.5
22121,0.0,0.005024,97.85,31.38,0.66,6.73,8.5
22122,0.0,0.004912,97.9,32.98,0.65,6.7,8.84
22123,0.0,0.004969,97.83,32.73,0.65,6.7,8.84
22124,0.0,0.005483,97.98,33.82,0.61,6.31,9.46
22125,0.0,0.005445,97.91,33.86,0.61,6.31,9.46
22126,0.0,0.006137,97.85,35.74,0.63,6.55,9.84
22127,0.0,0.006142,97.79,35.01,0.63,6.55,9.84
22128,0.0,0.006799,97.76,36.48,0.56,5.8,10.28
22129,0.0,0.0069900000000000006,97.69,36.24,0.56,5.8,10.28
22130,0.0,0.008232,97.99,36.06,0.61,6.38,9.87
22131,0.0,0.008794,97.93,36.04,0.61,6.38,9.87
22132,0.01,0.006379999999999999,98.1,34.61,0.59,6.16,10.05
22133,0.08,0.0075689999999999985,98.04,34.64,0.59,6.16,10.05
22134,0.0,0.006097999999999999,98.18,35.09,0.62,6.5,9.25
22135,0.0,0.006132,98.1,35.23,0.62,6.5,9.25
22136,0.0,0.0054210000000000005,97.94,34.26,0.66,6.93,8.8
22137,0.0,0.005254,97.86,34.1,0.66,6.93,8.8
22138,0.0,0.005712,97.63,36.17,0.64,6.69,9.54
22139,0.0,0.005779,97.57,35.97,0.64,6.69,9.54
22140,0.01,0.003912,97.72,32.78,0.66,7.0,8.34
22141,0.15,0.00424,97.65,32.51,0.66,7.0,8.34
22142,0.0,0.002114,97.78,32.13,0.67,7.11,8.05
22143,0.0,0.002397,97.73,31.64,0.67,7.11,8.05
22144,0.0,0.002479,97.98,32.51,0.67,7.06,8.65
22145,0.0,0.002565,97.93,31.73,0.67,7.06,8.65
22146,0.0,0.002752,98.2,34.2,0.64,6.76,9.05
22147,0.0,0.002517,98.15,33.68,0.64,6.76,9.05
